Artist name,Description,Wiki URL,Page Views
Master of Pratovecchio,Italian Painter,https://en.wikipedia.org/wiki/Master%20of%20Pratovecchio,53
Master of Saint Francis,Italian Painter,https://en.wikipedia.org/wiki/Master%20of%20Saint%20Francis,210
Master of Saint Gilles,French Painter,https://en.wikipedia.org/wiki/Master%20of%20Saint%20Giles,299
Master of Saint Gregory,German Painter,https://en.wikipedia.org/wiki/Gregory%20Thaumaturgus,"3,040"
Master of Saint Veronica,German Painter,https://en.wikipedia.org/wiki/Master%20of%20Saint%20Veronica,129
Master of San Jacopo a Mucciana,Italian Painter,https://en.wikipedia.org/wiki/List%20of%20Gothic%20artists,262
Master of Santo Spirito,Italian Painter,https://en.wikipedia.org/wiki/Santo%20Spirito%20Blues,604
Master of the Acts of Mercy,Austrian,https://en.wikipedia.org/wiki/Works%20of%20mercy,"6,448"
Master of the Aix-en-Chapel Altarpiece,Netherlandish Painter,https://en.wikipedia.org/wiki/Saint-Pol-de-L%C3%A9on%20Cathedral,528
Master of the Annunciation to the Shepherds,Italian Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Annunciation%20to%20the%20Shepherds,88
Master of the Avignon School,French Painter,https://en.wikipedia.org/wiki/Avignon,"43,297"
Master of the Bardi Saint Francis,Italian Painter,https://en.wikipedia.org/wiki/List%20of%20anonymous%20masters,594
Master of the Baroncelli Portraits,Netherlandish Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Baroncelli%20Portraits,81
Master of the Battle of Fornovo,French,https://en.wikipedia.org/wiki/Pierre%20Terrail%2C%20seigneur%20de%20Bayard,"5,858"
Master of the Berswordt Altar,German Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Berswordt%20Altar,137
Master of the Castello Nativity,Italian Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Castello%20Nativity,53
Master of the Coburg Roundels,German Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Drapery%20Studies,183
Master of the Codex of Saint George,Italian Sculptor,https://en.wikipedia.org/wiki/Master%20of%20the%20Codex%20of%20Saint%20George,46
Master of the Cypresses,Spanish Manuscript Illuminator,https://en.wikipedia.org/wiki/Master%20of%20the%20Cypresses,43
Master of the David and Saint John Statuettes,Italian,https://en.wikipedia.org/wiki/Arca%20di%20San%20Domenico,"1,391"
Master of the Dinteville Allegory,Italian Painter,https://en.wikipedia.org/wiki/Bartholomeus%20Pons,60
Master of the Dominican Effigies,Italian Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Cappella%20Medici%20Polyptych,69
Master of the Duke of Bedford,French Miniaturist,https://en.wikipedia.org/wiki/Bedford%20Master,481
Master of the Embroidered Foliage,Netherlandish Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Embroidered%20Foliage,403
Master of the Fogg Pieta,Italian Painter,https://en.wikipedia.org/wiki/Peter%20Hujar,"11,031"
Master of the Franciscan Crucifixes,Italian Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Franciscan%20Crucifixes,85
Master of the Griselda Legend,Italian Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Story%20of%20Griselda,301
Master of the Holy Family,German Painter,https://en.wikipedia.org/wiki/Master%20of%20Frankfurt,618
Master of the Housebook,German Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Housebook,569
Master of the Joseph Legend,Netherlandish Painter,https://en.wikipedia.org/wiki/The%20Legend%20of%20Master%20So,338
Master of the Karlsruhe Passion,German Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Karlsruhe%20Passion,178
Master of the Khanenko Adoration,Netherlandish Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Khanenko%20Adoration,38
Master of the Latour d'Auvergne Triptych,French,https://en.wikipedia.org/wiki/Master_of_the_Latour_d%27Auvergne_Triptych,N/A
Master of the Life of Saint John the Baptist,Italian Painter,https://en.wikipedia.org/wiki/The%20Beheading%20of%20Saint%20John%20the%20Baptist%20%28Caravaggio%29,"6,979"
Master of the Life of the Virgin,German Painter,https://en.wikipedia.org/wiki/Coronation%20of%20the%20Virgin,"5,107"
Master of the Magdalen Legend,Netherlandish Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Legend%20of%20the%20Magdalen,452
Master of the Manna,French,https://en.wikipedia.org/wiki/Zohar%20Manna,542
Master of the Marble Madonnas,Italian Sculptor,https://en.wikipedia.org/wiki/Master%20of%20the%20Marble%20Madonnas,125
Master of the Mascoli Altar,Italian Sculptor,https://en.wikipedia.org/wiki/List%20of%20sculptors%20in%20the%20Web%20Gallery%20of%20Art,134
Master of the Middle-Rhine,German Painter,https://en.wikipedia.org/wiki/Middle%20Rhine,"2,632"
Master of the Morrison Triptych,Netherlandish Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Morrison%20Triptych,167
Master of the Osservanza,Italian Manuscript Illuminator,https://en.wikipedia.org/wiki/Master%20of%20the%20Osservanza%20Triptych,493
Master of the Pfullendorf Altar,German Painter,https://en.wikipedia.org/wiki/%C3%9Cberlingen,"6,684"
Master of the Playing Cards,German Engraver,https://en.wikipedia.org/wiki/Master%20of%20the%20Playing%20Cards,958
Master of the Polling Panels,German Painter,https://en.wikipedia.org/wiki/Sinners%20%282025%20film%29,"3,272,586"
Master of the Prado's Adoration of the Magi,Netherlandish Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Prado%20Adoration%20of%20the%20Magi,219
Master of the Procession,French Painter,https://en.wikipedia.org/wiki/Masonic%20lodge%20officer,"8,412"
Master of the Rebel Angels,French Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Rebel%20Angels,109
Master of the Retablo of the Reyes Catolicos,Spanish Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Retablo%20of%20the%20Reyes%20Catolicos,40
Master of the Rinuccini Chapel,Italian,https://en.wikipedia.org/wiki/List%20of%20Gothic%20artists,262
Master of the Saint Bartholomew Altarpiece,Netherlandish Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Saint%20Bartholomew%20Altarpiece,356
Master of the Saint Catherine Legend,Netherlandish Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Legend%20of%20Saint%20Catherine,160
Master of the Saint Lucy Legend,Netherlandish Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Legend%20of%20Saint%20Lucy,389
Master of the Saint Ursula Legend,Netherlandish Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Legend%20of%20Saint%20Ursula%20%28Cologne%29,56
Master of the Tegernsee Passion,German Painter,https://en.wikipedia.org/wiki/Hans%20Frank,"40,701"
Master of the Thuison Altarpiece,French Painter,https://en.wikipedia.org/wiki/Exposition%20des%20primitifs%20flamands%20%C3%A0%20Bruges,431
Master of the Tibertine Sibyl,Netherlandish Painter,https://en.wikipedia.org/wiki/Philip%20de%20Thaun,231
Master of the View of Sainte Gudule,Netherlandish Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20View%20of%20Saint%20Gudula,126
Master of Virgo inter Virgines,Netherlandish Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Virgo%20inter%20Virgines,212
Master S.,Flemish Engraver,https://en.wikipedia.org/wiki/Master%27s%20degree,"42,738"
Masters of the Fontainebleau,French,https://en.wikipedia.org/wiki/Palace%20of%20Fontainebleau,"20,910"
Alessandro Mastro-Valerio,American,https://en.wikipedia.org/wiki/List%20of%20people%20from%20Italy,"5,849"
Umberto Mastroianni,Italian Sculptor,https://en.wikipedia.org/wiki/Umberto%20Mastroianni,427
Jan Matejko,Polish Painter,https://en.wikipedia.org/wiki/Jan%20Matejko,"9,853"
Jacob Matham,Flemish Engraver,https://en.wikipedia.org/wiki/Jacob%20Matham,171
Arthur Frank Mathews,American Painter,https://en.wikipedia.org/wiki/Arthur%20Frank%20Mathews,657
Georges Mathieu,French Painter,https://en.wikipedia.org/wiki/Georges%20Mathieu,"1,274"
Henri Matisse,French Painter/Sculptor,https://en.wikipedia.org/wiki/Dance%20%28Matisse%29,"13,835"
Paul Matisse,American Sculptor,https://en.wikipedia.org/wiki/Paul%20Matisse,"1,928"
Roberto Matta,Chilean/French Painter,https://en.wikipedia.org/wiki/Roberto%20Matta,"3,739"
Gordon Matta-Clark,American Photographer,https://en.wikipedia.org/wiki/Gordon%20Matta-Clark,"3,250"
Paolo de' Matteis,Italian Painter,https://en.wikipedia.org/wiki/Paolo%20de%20Matteis,374
Matteo di Giovanni,Italian Painter,https://en.wikipedia.org/wiki/Matteo%20di%20Giovanni,453
Tompkins Harrison Matteson,American Painter,https://en.wikipedia.org/wiki/T.%20H.%20Matteson,233
Marmaduke Matthews,Canadian Painter,https://en.wikipedia.org/wiki/Marmaduke%20Matthews,118
Rodney Matthews,British Painter/Illustrator,https://en.wikipedia.org/wiki/Rodney%20Matthews,"1,577"
Georg David Matthieu,German Painter,https://en.wikipedia.org/wiki/Georg%20David%20Matthieu,127
Carlo Mattioli,Italian Painter,https://en.wikipedia.org/wiki/Carlo%20Mattioli,84
Hans Mattis-Teutsch,Romanian Painter,https://en.wikipedia.org/wiki/J%C3%A1nos%20Mattis-Teutsch,290
Jan Matulka,Czech/American Painter/Printmaker,https://en.wikipedia.org/wiki/Jan%20Matulka,387
Maxime Maufra,French Painter,https://en.wikipedia.org/wiki/Maxime%20Maufra,265
Franz Anton Maulbertsch,Austrian Painter,https://en.wikipedia.org/wiki/Franz%20Anton%20Maulbertsch,402
Henri Mauperche,French Painter,https://en.wikipedia.org/wiki/Henri%20Mauperch%C3%A9,70
Alphonse Maureau,French Painter,https://en.wikipedia.org/wiki/Alphonse%20Maureau,119
Alfred Henry Maurer,American Painter,https://en.wikipedia.org/wiki/Alfred%20Henry%20Maurer,736
Charles Maurin,French Painter,https://en.wikipedia.org/wiki/Charles%20Maurin,266
Anton Mauve,Dutch Painter,https://en.wikipedia.org/wiki/Anton%20Mauve,"2,619"
Peter Rushton Maverick,American Engraver,https://en.wikipedia.org/wiki/Peter%20Rushton%20Maverick,27
Gabriel Cornelius von Max,Czech Painter,https://en.wikipedia.org/wiki/Gabriel%20von%20Max,"1,624"
Peter Max,German/American Artist,https://en.wikipedia.org/wiki/Peter%20Max,"12,242"
Edgar Maxence,French,https://en.wikipedia.org/wiki/Edgar%20Maxence,454
Donald Maxwell,British,https://en.wikipedia.org/wiki/Donald%20Maxwell%20%28baritone%29,263
Henrietta Mabel May,Canadian Painter,https://en.wikipedia.org/wiki/Mabel%20May,250
Phil May,British Illustrator,https://en.wikipedia.org/wiki/Phil%20May%20%28caricaturist%29,608
Vladimir Mayakovsky,Russian,https://en.wikipedia.org/wiki/Lilya%20Brik,"4,485"
John Jabez Edwin Mayall,English/American Photographer,https://en.wikipedia.org/wiki/John%20Jabez%20Edwin%20Mayall,"1,682"
Frank Blackwell Mayer,American Painter,https://en.wikipedia.org/wiki/Francis%20Blackwell%20Mayer,211
Marie-Francoise-Constance Mayer-Lamartiniere,French Painter,https://en.wikipedia.org/wiki/Marie-Francoise-Constance_Mayer-Lamartiniere,N/A
Frederick W. Mayhew,American,https://en.wikipedia.org/wiki/List%20of%20painters%20in%20the%20National%20Gallery%20of%20Art,694
George Willoughby Maynard,American Painter,https://en.wikipedia.org/wiki/Edward%20Maynard,406
Juan Bautista Mayno,Spanish Painter,https://en.wikipedia.org/wiki/Juan%20Bautista%20Ma%C3%ADno,355
Christian Mayr,German/American Painter,https://en.wikipedia.org/wiki/Michael%20Mayr,473
Juan Bautista Martinez del Mazo,Spanish Painter,https://en.wikipedia.org/wiki/Juan%20Bautista%20Mart%C3%ADnez%20del%20Mazo,764
Michael Mazur,American Printmaker,https://en.wikipedia.org/wiki/Michael%20Mazur,219
Damiano Mazza,Italian Painter,https://en.wikipedia.org/wiki/The%20Rape%20of%20Ganymede%20%28Mazza%29,763
Marino Mazzacurati,Italian Painter/Sculptor,https://en.wikipedia.org/wiki/Marino%20Mazzacurati,134
Pietro Mazzinghi,Italian,https://en.wikipedia.org/wiki/Alessandro%20Mazzinghi,209
Girolamo Mazzola Bedoli,Italian Painter,https://en.wikipedia.org/wiki/Girolamo%20Mazzola%20Bedoli,223
Ludovico Mazzolino,Italian Painter,https://en.wikipedia.org/wiki/Ludovico%20Mazzolino,259
Guido Mazzoni,Italian Sculptor,https://en.wikipedia.org/wiki/Guido%20Mazzoni%20%28poet%29,105
Sebastiano Mazzoni,Italian Painter,https://en.wikipedia.org/wiki/Sebastiano%20Mazzoni,178
Giuseppe Mazzuoli,Italian Sculptor,https://en.wikipedia.org/wiki/Giuseppe%20Mazzuoli%20%281644%E2%80%931725%29,383
James McBey,Scottish,https://en.wikipedia.org/wiki/James%20McBey,563
Rita McBride,American,https://en.wikipedia.org/wiki/Rita%20McBride,292
Colin McCahon,New Zealand Painter,https://en.wikipedia.org/wiki/Colin%20McCahon,"1,168"
Robert T. McCall,American Painter/Illustrator,https://en.wikipedia.org/wiki/Robert%20McCall%20%28artist%29,"1,511"
Edward Francis McCartan,American Sculptor,https://en.wikipedia.org/wiki/Edward%20McCartan,453
Doris McCarthy,Canadian Painter,https://en.wikipedia.org/wiki/Doris%20McCarthy,583
Frank McCarthy,American Painter/Illustrator,https://en.wikipedia.org/wiki/Francis%20Xavier%20McCarthy,"4,255"
Paul McCarthy,American Sculptor,https://en.wikipedia.org/wiki/Jun%27ichir%C5%8D%20Tanizaki,"12,162"
Linda McCartney,American Photographer,https://en.wikipedia.org/wiki/Linda%20McCartney,"152,102"
Winsor McCay,American Illustrator,https://en.wikipedia.org/wiki/Winsor%20McCay,"7,596"
William J. McCloskey,American Painter,https://en.wikipedia.org/wiki/Pete%20McCloskey,"4,547"
Florence McClung,American Painter,https://en.wikipedia.org/wiki/Florence%20McClung,116
Allan McCollum,American Installation Artist,https://en.wikipedia.org/wiki/Allan%20McCollum,605
John McCracken,American Sculptor,https://en.wikipedia.org/wiki/John%20McCracken%20%28artist%29,870
Frederick McCubbin,Australian Painter,https://en.wikipedia.org/wiki/Frederick%20McCubbin,"2,011"
Jervis McEntee,American Painter,https://en.wikipedia.org/wiki/Jervis%20McEntee,335
Ambrose McEvoy,English Painter,https://en.wikipedia.org/wiki/Ambrose%20McEvoy,642
John McEwen,Canadian Sculptor,https://en.wikipedia.org/wiki/McEwen%20ministry,116
Jock McFadyen,British Painter,https://en.wikipedia.org/wiki/Jock%20McFadyen,381
Duncan McFarlane,English Painter,https://en.wikipedia.org/wiki/Duncan%20McFarlane,68
James McGarrell,American Painter,https://en.wikipedia.org/wiki/James%20McGarrell,110
Charles McGee,American,https://en.wikipedia.org/wiki/Charles%20McGee%20%28pilot%29,"1,476"
Harrison McIntosh,American Ceramicist,https://en.wikipedia.org/wiki/Harrison%20McIntosh,266
Robert Tait McKenzie,Canadian Sculptor,https://en.wikipedia.org/wiki/R.%20Tait%20McKenzie,912
Louise McKissick,Canadian/American Sculptor,https://en.wikipedia.org/wiki/Floyd%20McKissick,"1,573"
John McLaughlin,American,https://en.wikipedia.org/wiki/The%20McLaughlin%20Group,"8,668"
Bruce McLean,British,https://en.wikipedia.org/wiki/Bruce%20McLean,625
Richard McLean,American Painter,https://en.wikipedia.org/wiki/Killing%20of%20Tim%20McLean,"81,315"
Gerald McMaster,Native Canadian Painter,https://en.wikipedia.org/wiki/Gerald%20McMaster,310
Leo McMillan,American Environmental Artist,https://en.wikipedia.org/wiki/Robbie%20Coltrane,"158,664"
Michael McMillen,American Environmental Artist,https://en.wikipedia.org/wiki/Michael%20C.%20McMillen,129
George McNeil,American Painter,https://en.wikipedia.org/wiki/George%20McNeil%20%28artist%29,383
Helen McNicoll,Canadian Painter,https://en.wikipedia.org/wiki/Helen%20McNicoll,"1,853"
Steve McQueen,British Video Artist,https://en.wikipedia.org/wiki/Steve%20McQueen%20filmography,"29,418"
William McTaggart,Scottish Painter,https://en.wikipedia.org/wiki/William%20McTaggart,635
Blanche McVeigh,American Printmaker,https://en.wikipedia.org/wiki/Blanche%20McVeigh,107
Frederick Edward McWilliam,Irish Sculptor,https://en.wikipedia.org/wiki/F.%20E.%20McWilliam,218
Mary Mead,American Sculptor,https://en.wikipedia.org/wiki/Mary%20Mead,694
Bernard Meadows,English Sculptor,https://en.wikipedia.org/wiki/Bernard%20Meadows,231
Ralph Eugene Meatyard,American Photographer,https://en.wikipedia.org/wiki/Ralph%20Eugene%20Meatyard,"1,038"
Adolf von Meckel,German Painter,https://en.wikipedia.org/wiki/Adolf%20Meckel%20von%20Hemsbach,116
Israhel van Meckenem,German Engraver,https://en.wikipedia.org/wiki/Israhel%20van%20Meckenem,448
Roger Medearis,American Painter,https://en.wikipedia.org/wiki/Roger%20Medearis,124
Robert Medley,British Painter,https://en.wikipedia.org/wiki/Robert%20Medley,300
Laszlo Mednyanszky,Hungarian Painter,https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3%20Medny%C3%A1nszky,616
Jonathan Meese,Japanese/German,https://en.wikipedia.org/wiki/Jonathan%20Meese,"1,088"
Jozef Mehoffer,Polish Painter,https://en.wikipedia.org/wiki/J%C3%B3zef%20Mehoffer,"1,156"
Julie Mehretu,Ethiopian/American Painter/Printmaker,https://en.wikipedia.org/wiki/Julie%20Mehretu,"5,868"
Tyeb Mehta,Indian Painter,https://en.wikipedia.org/wiki/Tyeb%20Mehta,"2,210"
Bernardino Mei,Italian Painter,https://en.wikipedia.org/wiki/Bernardino%20Mei,185
The Meidias Painter,Greek Vase Painter,https://en.wikipedia.org/wiki/Meidias%20Painter,237
Ludwig Meidner,German Painter,https://en.wikipedia.org/wiki/Ludwig%20Meidner,867
Richard Meier,American Architect,https://en.wikipedia.org/wiki/Richard%20Meier,"9,370"
Cildo Meireles,Brazilian Installation Artist,https://en.wikipedia.org/wiki/Cildo%20Meireles,"1,006"
Susan Meiselas,American Photographer,https://en.wikipedia.org/wiki/Susan%20Meiselas,"2,170"
Leo J. Meissner,American Painter,https://en.wikipedia.org/wiki/Superconductivity,"25,878"
Jean-Louis-Ernest Meissonier,French Painter,https://en.wikipedia.org/wiki/Ernest%20Meissonier,"3,535"
Juste-Aurele Meissonnier,French Designer,https://en.wikipedia.org/wiki/Juste-Aur%C3%A8le%20Meissonnier,267
Georg Meistermann,German Painter,https://en.wikipedia.org/wiki/Georg%20Meistermann,201
Conrad Meit,German Sculptor,https://en.wikipedia.org/wiki/Conrad%20Meit,285
Gari Melchers,American Painter,https://en.wikipedia.org/wiki/Gari%20Melchers,"1,237"
Max Meldrum,Scottish/Australian Painter,https://en.wikipedia.org/wiki/Max%20Meldrum,821
The Meleager Painter,Greek Vase Painter,https://en.wikipedia.org/wiki/Meleager%20Painter,154
Luis Egidio Melendez,Spanish Painter,https://en.wikipedia.org/wiki/Luis%20Egidio%20Mel%C3%A9ndez,850
Bjorn Melhus,German Video Artist,https://en.wikipedia.org/wiki/Bj%C3%B8rn%20Melhus,183
Claude Mellan,French Engraver,https://en.wikipedia.org/wiki/Claude%20Mellan,846
Mary Blood Mellen,American Painter,https://en.wikipedia.org/wiki/Mary%20Blood%20Mellen,213
Xavier Mellery,Belgian Painter,https://en.wikipedia.org/wiki/Xavier%20Mellery,198
Roberto Melli,Italian Painter/Sculptor,https://en.wikipedia.org/wiki/Roberto%20Melli,73
Charles Mellin,French Painter,https://en.wikipedia.org/wiki/Charles%20Mellin,268
Margaret Mellis,Chinese/British,https://en.wikipedia.org/wiki/Margaret%20Mellis,383
Altobello Melone,Italian Painter,https://en.wikipedia.org/wiki/Altobello%20Melone,318
Fausto Melotti,Italian Sculptor,https://en.wikipedia.org/wiki/Fausto%20Melotti,312
Melozzo da Forli,Italian Painter,https://en.wikipedia.org/wiki/Melozzo%20da%20Forl%C3%AC,"1,022"
Andrew Melrose,American Painter,https://en.wikipedia.org/wiki/Andrew%20Melrose,132
Paul Meltsner,American Painter/Printmaker,https://en.wikipedia.org/wiki/Paul%20Meltsner,129
Arthur Melville,British Painter,https://en.wikipedia.org/wiki/Arthur%20Melville,438
Francesco Melzi,Italian Painter,https://en.wikipedia.org/wiki/Francesco%20Melzi,"7,814"
